breed,original_path,new_path,moved
gir,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\gir\DS04__gir_0307__aug1_gir_256.jpg,D:\Projects\Federated_Learning\Master-Dataset\scrapped_photos\unexplained_discovered\gir\DS04__gir_0307__aug1_gir_256.jpg,True
gir,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\gir\DS04__gir_0308__aug1_gir_257.jpg,D:\Projects\Federated_Learning\Master-Dataset\scrapped_photos\unexplained_discovered\gir\DS04__gir_0308__aug1_gir_257.jpg,True
gir,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\gir\DS04__gir_0309__aug2_gir_257.jpg,D:\Projects\Federated_Learning\Master-Dataset\scrapped_photos\unexplained_discovered\gir\DS04__gir_0309__aug2_gir_257.jpg,True
gir,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\gir\DS04__gir_0310__aug3_gir_258.jpg,D:\Projects\Federated_Learning\Master-Dataset\scrapped_photos\unexplained_discovered\gir\DS04__gir_0310__aug3_gir_258.jpg,True
gir,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\gir\DS04__gir_0312__aug1_gir_260.jpg,D:\Projects\Federated_Learning\Master-Dataset\scrapped_photos\unexplained_discovered\gir\DS04__gir_0312__aug1_gir_260.jpg,True
gir,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\gir\DS04__gir_0313__aug2_gir_263.jpg,D:\Projects\Federated_Learning\Master-Dataset\scrapped_photos\unexplained_discovered\gir\DS04__gir_0313__aug2_gir_263.jpg,True
gir,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\gir\DS04__gir_0314__aug1_gir_264.jpg,D:\Projects\Federated_Learning\Master-Dataset\scrapped_photos\unexplained_discovered\gir\DS04__gir_0314__aug1_gir_264.jpg,True
gir,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\gir\DS04__gir_0315__aug1_gir_255.jpg,D:\Projects\Federated_Learning\Master-Dataset\scrapped_photos\unexplained_discovered\gir\DS04__gir_0315__aug1_gir_255.jpg,True
gir,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\gir\DS04__gir_0316__aug1_gir_268.jpg,D:\Projects\Federated_Learning\Master-Dataset\scrapped_photos\unexplained_discovered\gir\DS04__gir_0316__aug1_gir_268.jpg,True
gir,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\gir\DS04__gir_0317__aug1_gir_269.jpg,D:\Projects\Federated_Learning\Master-Dataset\scrapped_photos\unexplained_discovered\gir\DS04__gir_0317__aug1_gir_269.jpg,True
gir,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\gir\DS04__gir_0320__aug2_gir_272.jpg,D:\Projects\Federated_Learning\Master-Dataset\scrapped_photos\unexplained_discovered\gir\DS04__gir_0320__aug2_gir_272.jpg,True
gir,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\gir\DS04__gir_0321__aug1_gir_621.jpg,D:\Projects\Federated_Learning\Master-Dataset\scrapped_photos\unexplained_discovered\gir\DS04__gir_0321__aug1_gir_621.jpg,True
gir,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\gir\DS04__gir_0322__aug5_gir_72.jpg,D:\Projects\Federated_Learning\Master-Dataset\scrapped_photos\unexplained_discovered\gir\DS04__gir_0322__aug5_gir_72.jpg,True
gir,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\gir\DS04__gir_0324__aug2_gir_274.jpg,D:\Projects\Federated_Learning\Master-Dataset\scrapped_photos\unexplained_discovered\gir\DS04__gir_0324__aug2_gir_274.jpg,True
gir,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\gir\DS04__gir_0325__aug2_gir_275.jpg,D:\Projects\Federated_Learning\Master-Dataset\scrapped_photos\unexplained_discovered\gir\DS04__gir_0325__aug2_gir_275.jpg,True
gir,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\gir\DS04__gir_0328__aug3_gir_277.jpg,D:\Projects\Federated_Learning\Master-Dataset\scrapped_photos\unexplained_discovered\gir\DS04__gir_0328__aug3_gir_277.jpg,True
gir,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\gir\DS04__gir_0329__aug2_gir_278.jpg,D:\Projects\Federated_Learning\Master-Dataset\scrapped_photos\unexplained_discovered\gir\DS04__gir_0329__aug2_gir_278.jpg,True
gir,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\gir\DS04__gir_0332__aug2_gir_280.jpg,D:\Projects\Federated_Learning\Master-Dataset\scrapped_photos\unexplained_discovered\gir\DS04__gir_0332__aug2_gir_280.jpg,True
gir,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\gir\DS04__gir_0333__aug1_gir_622.jpg,D:\Projects\Federated_Learning\Master-Dataset\scrapped_photos\unexplained_discovered\gir\DS04__gir_0333__aug1_gir_622.jpg,True
gir,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\gir\DS04__gir_0334__aug2_gir_282.jpg,D:\Projects\Federated_Learning\Master-Dataset\scrapped_photos\unexplained_discovered\gir\DS04__gir_0334__aug2_gir_282.jpg,True
gir,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\gir\DS04__gir_0336__aug2_gir_286.jpg,D:\Projects\Federated_Learning\Master-Dataset\scrapped_photos\unexplained_discovered\gir\DS04__gir_0336__aug2_gir_286.jpg,True
gir,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\gir\DS04__gir_0338__aug1_gir_623.jpg,D:\Projects\Federated_Learning\Master-Dataset\scrapped_photos\unexplained_discovered\gir\DS04__gir_0338__aug1_gir_623.jpg,True
gir,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\gir\DS04__gir_0339__aug1_gir_289.jpg,D:\Projects\Federated_Learning\Master-Dataset\scrapped_photos\unexplained_discovered\gir\DS04__gir_0339__aug1_gir_289.jpg,True
gir,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\gir\DS04__gir_0341__aug1_gir_291.jpg,D:\Projects\Federated_Learning\Master-Dataset\scrapped_photos\unexplained_discovered\gir\DS04__gir_0341__aug1_gir_291.jpg,True
gir,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\gir\DS04__gir_0343__aug1_gir_284.jpg,D:\Projects\Federated_Learning\Master-Dataset\scrapped_photos\unexplained_discovered\gir\DS04__gir_0343__aug1_gir_284.jpg,True
gir,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\gir\DS04__gir_0344__aug2_gir_284.jpg,D:\Projects\Federated_Learning\Master-Dataset\scrapped_photos\unexplained_discovered\gir\DS04__gir_0344__aug2_gir_284.jpg,True
gir,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\gir\DS04__gir_0345__aug1_gir_294.jpg,D:\Projects\Federated_Learning\Master-Dataset\scrapped_photos\unexplained_discovered\gir\DS04__gir_0345__aug1_gir_294.jpg,True
gir,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\gir\DS04__gir_0346__aug1_gir_295.jpg,D:\Projects\Federated_Learning\Master-Dataset\scrapped_photos\unexplained_discovered\gir\DS04__gir_0346__aug1_gir_295.jpg,True
gir,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\gir\DS04__gir_0347__aug1_gir_296.jpg,D:\Projects\Federated_Learning\Master-Dataset\scrapped_photos\unexplained_discovered\gir\DS04__gir_0347__aug1_gir_296.jpg,True
gir,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\gir\DS04__gir_0348__aug3_gir_22.jpg,D:\Projects\Federated_Learning\Master-Dataset\scrapped_photos\unexplained_discovered\gir\DS04__gir_0348__aug3_gir_22.jpg,True
gir,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\gir\DS04__gir_0351__aug1_gir_300.jpg,D:\Projects\Federated_Learning\Master-Dataset\scrapped_photos\unexplained_discovered\gir\DS04__gir_0351__aug1_gir_300.jpg,True
gir,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\gir\DS04__gir_0352__aug1_gir_293.jpg,D:\Projects\Federated_Learning\Master-Dataset\scrapped_photos\unexplained_discovered\gir\DS04__gir_0352__aug1_gir_293.jpg,True
gir,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\gir\DS04__gir_0354__aug2_gir_304.jpg,D:\Projects\Federated_Learning\Master-Dataset\scrapped_photos\unexplained_discovered\gir\DS04__gir_0354__aug2_gir_304.jpg,True
gir,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\gir\DS04__gir_0355__aug1_gir_305.jpg,D:\Projects\Federated_Learning\Master-Dataset\scrapped_photos\unexplained_discovered\gir\DS04__gir_0355__aug1_gir_305.jpg,True
gir,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\gir\DS04__gir_0356__aug1_gir_306.jpg,D:\Projects\Federated_Learning\Master-Dataset\scrapped_photos\unexplained_discovered\gir\DS04__gir_0356__aug1_gir_306.jpg,True
gir,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\gir\DS04__gir_0357__aug1_gir_307.jpg,D:\Projects\Federated_Learning\Master-Dataset\scrapped_photos\unexplained_discovered\gir\DS04__gir_0357__aug1_gir_307.jpg,True
gir,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\gir\DS04__gir_0358__aug3_gir_308.jpg,D:\Projects\Federated_Learning\Master-Dataset\scrapped_photos\unexplained_discovered\gir\DS04__gir_0358__aug3_gir_308.jpg,True
gir,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\gir\DS04__gir_0359__aug4_gir_308.jpg,D:\Projects\Federated_Learning\Master-Dataset\scrapped_photos\unexplained_discovered\gir\DS04__gir_0359__aug4_gir_308.jpg,True
gir,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\gir\DS04__gir_0360__aug1_gir_309.jpg,D:\Projects\Federated_Learning\Master-Dataset\scrapped_photos\unexplained_discovered\gir\DS04__gir_0360__aug1_gir_309.jpg,True
gir,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\gir\DS04__gir_0361__aug1_gir_310.jpg,D:\Projects\Federated_Learning\Master-Dataset\scrapped_photos\unexplained_discovered\gir\DS04__gir_0361__aug1_gir_310.jpg,True
gir,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\gir\DS04__gir_0364__aug1_gir_11.jpg,D:\Projects\Federated_Learning\Master-Dataset\scrapped_photos\unexplained_discovered\gir\DS04__gir_0364__aug1_gir_11.jpg,True
gir,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\gir\DS04__gir_0365__aug1_gir_21.jpg,D:\Projects\Federated_Learning\Master-Dataset\scrapped_photos\unexplained_discovered\gir\DS04__gir_0365__aug1_gir_21.jpg,True
gir,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\gir\DS04__gir_0367__aug1_gir_31.jpg,D:\Projects\Federated_Learning\Master-Dataset\scrapped_photos\unexplained_discovered\gir\DS04__gir_0367__aug1_gir_31.jpg,True
gir,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\gir\DS04__gir_0368__aug1_gir_33.jpg,D:\Projects\Federated_Learning\Master-Dataset\scrapped_photos\unexplained_discovered\gir\DS04__gir_0368__aug1_gir_33.jpg,True
gir,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\gir\DS04__gir_0369__aug1_gir_36.jpg,D:\Projects\Federated_Learning\Master-Dataset\scrapped_photos\unexplained_discovered\gir\DS04__gir_0369__aug1_gir_36.jpg,True
gir,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\gir\DS04__gir_0370__aug2_gir_46.jpg,D:\Projects\Federated_Learning\Master-Dataset\scrapped_photos\unexplained_discovered\gir\DS04__gir_0370__aug2_gir_46.jpg,True
gir,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\gir\DS04__gir_0371__aug2_gir_51.jpg,D:\Projects\Federated_Learning\Master-Dataset\scrapped_photos\unexplained_discovered\gir\DS04__gir_0371__aug2_gir_51.jpg,True
gir,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\gir\DS04__gir_0372__aug1_gir_55.jpg,D:\Projects\Federated_Learning\Master-Dataset\scrapped_photos\unexplained_discovered\gir\DS04__gir_0372__aug1_gir_55.jpg,True
gir,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\gir\DS04__gir_0373__aug2_gir_60.jpg,D:\Projects\Federated_Learning\Master-Dataset\scrapped_photos\unexplained_discovered\gir\DS04__gir_0373__aug2_gir_60.jpg,True
gir,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\gir\DS04__gir_0374__aug2_gir_68.jpg,D:\Projects\Federated_Learning\Master-Dataset\scrapped_photos\unexplained_discovered\gir\DS04__gir_0374__aug2_gir_68.jpg,True
gir,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\gir\DS04__gir_0375__aug6_gir_72.jpg,D:\Projects\Federated_Learning\Master-Dataset\scrapped_photos\unexplained_discovered\gir\DS04__gir_0375__aug6_gir_72.jpg,True
gir,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\gir\DS04__gir_0376__aug1_gir_624.jpg,D:\Projects\Federated_Learning\Master-Dataset\scrapped_photos\unexplained_discovered\gir\DS04__gir_0376__aug1_gir_624.jpg,True
gir,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\gir\DS04__gir_0378__aug2_gir_112.jpg,D:\Projects\Federated_Learning\Master-Dataset\scrapped_photos\unexplained_discovered\gir\DS04__gir_0378__aug2_gir_112.jpg,True
gir,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\gir\DS04__gir_0382__aug1_gir_128.jpg,D:\Projects\Federated_Learning\Master-Dataset\scrapped_photos\unexplained_discovered\gir\DS04__gir_0382__aug1_gir_128.jpg,True
gir,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\gir\DS04__gir_0384__aug1_gir_168.jpg,D:\Projects\Federated_Learning\Master-Dataset\scrapped_photos\unexplained_discovered\gir\DS04__gir_0384__aug1_gir_168.jpg,True
gir,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\gir\DS04__gir_0385__aug2_gir_185.jpg,D:\Projects\Federated_Learning\Master-Dataset\scrapped_photos\unexplained_discovered\gir\DS04__gir_0385__aug2_gir_185.jpg,True
gir,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\gir\DS04__gir_0386__aug1_gir_625.jpg,D:\Projects\Federated_Learning\Master-Dataset\scrapped_photos\unexplained_discovered\gir\DS04__gir_0386__aug1_gir_625.jpg,True
gir,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\gir\DS04__gir_0387__aug2_gir_190.jpg,D:\Projects\Federated_Learning\Master-Dataset\scrapped_photos\unexplained_discovered\gir\DS04__gir_0387__aug2_gir_190.jpg,True
gir,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\gir\DS04__gir_0388__aug3_gir_152.jpg,D:\Projects\Federated_Learning\Master-Dataset\scrapped_photos\unexplained_discovered\gir\DS04__gir_0388__aug3_gir_152.jpg,True
gir,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\gir\DS04__gir_0392__aug2_gir_225.jpg,D:\Projects\Federated_Learning\Master-Dataset\scrapped_photos\unexplained_discovered\gir\DS04__gir_0392__aug2_gir_225.jpg,True
gir,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\gir\DS04__gir_0394__aug1_gir_239.jpg,D:\Projects\Federated_Learning\Master-Dataset\scrapped_photos\unexplained_discovered\gir\DS04__gir_0394__aug1_gir_239.jpg,True
gir,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\gir\DS04__gir_0395__aug1_gir_628.jpg,D:\Projects\Federated_Learning\Master-Dataset\scrapped_photos\unexplained_discovered\gir\DS04__gir_0395__aug1_gir_628.jpg,True
gir,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\gir\DS04__gir_0396__aug2_gir_262.jpg,D:\Projects\Federated_Learning\Master-Dataset\scrapped_photos\unexplained_discovered\gir\DS04__gir_0396__aug2_gir_262.jpg,True
gir,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\gir\DS04__gir_0397__aug4_gir_1.jpg,D:\Projects\Federated_Learning\Master-Dataset\scrapped_photos\unexplained_discovered\gir\DS04__gir_0397__aug4_gir_1.jpg,True
gir,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\gir\DS04__gir_0398__aug2_gir_2.jpg,D:\Projects\Federated_Learning\Master-Dataset\scrapped_photos\unexplained_discovered\gir\DS04__gir_0398__aug2_gir_2.jpg,True
gir,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\gir\DS04__gir_0399__aug2_gir_3.jpeg,D:\Projects\Federated_Learning\Master-Dataset\scrapped_photos\unexplained_discovered\gir\DS04__gir_0399__aug2_gir_3.jpeg,True
gir,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\gir\DS04__gir_0400__aug1_gir_608.jpg,D:\Projects\Federated_Learning\Master-Dataset\scrapped_photos\unexplained_discovered\gir\DS04__gir_0400__aug1_gir_608.jpg,True
gir,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\gir\DS04__gir_0401__aug2_gir_4.jpg,D:\Projects\Federated_Learning\Master-Dataset\scrapped_photos\unexplained_discovered\gir\DS04__gir_0401__aug2_gir_4.jpg,True
gir,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\gir\DS04__gir_0402__aug2_gir_5.jpg,D:\Projects\Federated_Learning\Master-Dataset\scrapped_photos\unexplained_discovered\gir\DS04__gir_0402__aug2_gir_5.jpg,True
gir,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\gir\DS04__gir_0403__aug5_gir_6.jpg,D:\Projects\Federated_Learning\Master-Dataset\scrapped_photos\unexplained_discovered\gir\DS04__gir_0403__aug5_gir_6.jpg,True
gir,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\gir\DS04__gir_0404__aug2_gir_7.jpg,D:\Projects\Federated_Learning\Master-Dataset\scrapped_photos\unexplained_discovered\gir\DS04__gir_0404__aug2_gir_7.jpg,True
gir,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\gir\DS04__gir_0405__aug3_gir_8.jpg,D:\Projects\Federated_Learning\Master-Dataset\scrapped_photos\unexplained_discovered\gir\DS04__gir_0405__aug3_gir_8.jpg,True
gir,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\gir\DS04__gir_0406__aug2_gir_9.jpg,D:\Projects\Federated_Learning\Master-Dataset\scrapped_photos\unexplained_discovered\gir\DS04__gir_0406__aug2_gir_9.jpg,True
gir,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\gir\DS04__gir_0407__aug5_gir_10.jpg,D:\Projects\Federated_Learning\Master-Dataset\scrapped_photos\unexplained_discovered\gir\DS04__gir_0407__aug5_gir_10.jpg,True
gir,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\gir\DS04__gir_0408__aug2_gir_11.jpg,D:\Projects\Federated_Learning\Master-Dataset\scrapped_photos\unexplained_discovered\gir\DS04__gir_0408__aug2_gir_11.jpg,True
gir,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\gir\DS04__gir_0409__aug2_gir_12.jpg,D:\Projects\Federated_Learning\Master-Dataset\scrapped_photos\unexplained_discovered\gir\DS04__gir_0409__aug2_gir_12.jpg,True
gir,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\gir\DS04__gir_0410__aug3_gir_13.jpg,D:\Projects\Federated_Learning\Master-Dataset\scrapped_photos\unexplained_discovered\gir\DS04__gir_0410__aug3_gir_13.jpg,True
gir,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\gir\DS04__gir_0411__aug2_gir_14.png,D:\Projects\Federated_Learning\Master-Dataset\scrapped_photos\unexplained_discovered\gir\DS04__gir_0411__aug2_gir_14.png,True
gir,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\gir\DS04__gir_0412__aug3_gir_324.jpg,D:\Projects\Federated_Learning\Master-Dataset\scrapped_photos\unexplained_discovered\gir\DS04__gir_0412__aug3_gir_324.jpg,True
gir,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\gir\DS04__gir_0413__aug4_gir_15.jpg,D:\Projects\Federated_Learning\Master-Dataset\scrapped_photos\unexplained_discovered\gir\DS04__gir_0413__aug4_gir_15.jpg,True
gir,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\gir\DS04__gir_0414__aug3_gir_16.jpg,D:\Projects\Federated_Learning\Master-Dataset\scrapped_photos\unexplained_discovered\gir\DS04__gir_0414__aug3_gir_16.jpg,True
gir,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\gir\DS04__gir_0415__aug3_gir_17.jpg,D:\Projects\Federated_Learning\Master-Dataset\scrapped_photos\unexplained_discovered\gir\DS04__gir_0415__aug3_gir_17.jpg,True
gir,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\gir\DS04__gir_0416__aug2_gir_18.jpg,D:\Projects\Federated_Learning\Master-Dataset\scrapped_photos\unexplained_discovered\gir\DS04__gir_0416__aug2_gir_18.jpg,True
gir,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\gir\DS04__gir_0417__aug2_gir_19.jpg,D:\Projects\Federated_Learning\Master-Dataset\scrapped_photos\unexplained_discovered\gir\DS04__gir_0417__aug2_gir_19.jpg,True
gir,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\gir\DS04__gir_0418__aug2_gir_20.jpg,D:\Projects\Federated_Learning\Master-Dataset\scrapped_photos\unexplained_discovered\gir\DS04__gir_0418__aug2_gir_20.jpg,True
gir,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\gir\DS04__gir_0419__aug2_gir_21.jpg,D:\Projects\Federated_Learning\Master-Dataset\scrapped_photos\unexplained_discovered\gir\DS04__gir_0419__aug2_gir_21.jpg,True
gir,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\gir\DS04__gir_0420__aug4_gir_22.jpg,D:\Projects\Federated_Learning\Master-Dataset\scrapped_photos\unexplained_discovered\gir\DS04__gir_0420__aug4_gir_22.jpg,True
gir,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\gir\DS04__gir_0421__aug6_gir_10.jpg,D:\Projects\Federated_Learning\Master-Dataset\scrapped_photos\unexplained_discovered\gir\DS04__gir_0421__aug6_gir_10.jpg,True
gir,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\gir\DS04__gir_0422__aug2_gir_23.png,D:\Projects\Federated_Learning\Master-Dataset\scrapped_photos\unexplained_discovered\gir\DS04__gir_0422__aug2_gir_23.png,True
gir,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\gir\DS04__gir_0423__aug2_gir_24.jpg,D:\Projects\Federated_Learning\Master-Dataset\scrapped_photos\unexplained_discovered\gir\DS04__gir_0423__aug2_gir_24.jpg,True
gir,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\gir\DS04__gir_0425__aug2_gir_25.jpg,D:\Projects\Federated_Learning\Master-Dataset\scrapped_photos\unexplained_discovered\gir\DS04__gir_0425__aug2_gir_25.jpg,True
gir,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\gir\DS04__gir_0427__aug2_gir_26.jpg,D:\Projects\Federated_Learning\Master-Dataset\scrapped_photos\unexplained_discovered\gir\DS04__gir_0427__aug2_gir_26.jpg,True
gir,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\gir\DS04__gir_0428__aug5_gir_27.jpg,D:\Projects\Federated_Learning\Master-Dataset\scrapped_photos\unexplained_discovered\gir\DS04__gir_0428__aug5_gir_27.jpg,True
gir,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\gir\DS04__gir_0429__aug2_gir_28.jpg,D:\Projects\Federated_Learning\Master-Dataset\scrapped_photos\unexplained_discovered\gir\DS04__gir_0429__aug2_gir_28.jpg,True
gir,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\gir\DS04__gir_0430__aug3_gir_29.jpg,D:\Projects\Federated_Learning\Master-Dataset\scrapped_photos\unexplained_discovered\gir\DS04__gir_0430__aug3_gir_29.jpg,True
gir,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\gir\DS04__gir_0431__aug2_gir_30.jpg,D:\Projects\Federated_Learning\Master-Dataset\scrapped_photos\unexplained_discovered\gir\DS04__gir_0431__aug2_gir_30.jpg,True
gir,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\gir\DS04__gir_0432__aug2_gir_31.jpg,D:\Projects\Federated_Learning\Master-Dataset\scrapped_photos\unexplained_discovered\gir\DS04__gir_0432__aug2_gir_31.jpg,True
gir,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\gir\DS04__gir_0433__aug3_gir_32.jpg,D:\Projects\Federated_Learning\Master-Dataset\scrapped_photos\unexplained_discovered\gir\DS04__gir_0433__aug3_gir_32.jpg,True
gir,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\gir\DS04__gir_0434__aug2_gir_33.jpg,D:\Projects\Federated_Learning\Master-Dataset\scrapped_photos\unexplained_discovered\gir\DS04__gir_0434__aug2_gir_33.jpg,True
gir,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\gir\DS04__gir_0435__aug4_gir_34.jpg,D:\Projects\Federated_Learning\Master-Dataset\scrapped_photos\unexplained_discovered\gir\DS04__gir_0435__aug4_gir_34.jpg,True
gir,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\gir\DS04__gir_0436__aug3_gir_35.jpg,D:\Projects\Federated_Learning\Master-Dataset\scrapped_photos\unexplained_discovered\gir\DS04__gir_0436__aug3_gir_35.jpg,True
gir,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\gir\DS04__gir_0437__aug2_gir_36.jpg,D:\Projects\Federated_Learning\Master-Dataset\scrapped_photos\unexplained_discovered\gir\DS04__gir_0437__aug2_gir_36.jpg,True
gir,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\gir\DS04__gir_0438__aug2_gir_37.jpg,D:\Projects\Federated_Learning\Master-Dataset\scrapped_photos\unexplained_discovered\gir\DS04__gir_0438__aug2_gir_37.jpg,True
gir,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\gir\DS04__gir_0439__aug4_gir_38.jpg,D:\Projects\Federated_Learning\Master-Dataset\scrapped_photos\unexplained_discovered\gir\DS04__gir_0439__aug4_gir_38.jpg,True
gir,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\gir\DS04__gir_0440__aug4_gir_13.jpg,D:\Projects\Federated_Learning\Master-Dataset\scrapped_photos\unexplained_discovered\gir\DS04__gir_0440__aug4_gir_13.jpg,True
gir,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\gir\DS04__gir_0441__aug3_gir_39.jpg,D:\Projects\Federated_Learning\Master-Dataset\scrapped_photos\unexplained_discovered\gir\DS04__gir_0441__aug3_gir_39.jpg,True
gir,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\gir\DS04__gir_0442__aug2_gir_40.jpg,D:\Projects\Federated_Learning\Master-Dataset\scrapped_photos\unexplained_discovered\gir\DS04__gir_0442__aug2_gir_40.jpg,True
gir,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\gir\DS04__gir_0443__aug6_gir_6.jpg,D:\Projects\Federated_Learning\Master-Dataset\scrapped_photos\unexplained_discovered\gir\DS04__gir_0443__aug6_gir_6.jpg,True
gir,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\gir\DS04__gir_0444__aug2_gir_41.jpg,D:\Projects\Federated_Learning\Master-Dataset\scrapped_photos\unexplained_discovered\gir\DS04__gir_0444__aug2_gir_41.jpg,True
gir,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\gir\DS04__gir_0446__aug3_gir_42.jpg,D:\Projects\Federated_Learning\Master-Dataset\scrapped_photos\unexplained_discovered\gir\DS04__gir_0446__aug3_gir_42.jpg,True
gir,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\gir\DS04__gir_0447__aug2_gir_43.jpg,D:\Projects\Federated_Learning\Master-Dataset\scrapped_photos\unexplained_discovered\gir\DS04__gir_0447__aug2_gir_43.jpg,True
