breed,original_path,new_path,moved
fresian-cross,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\fresian-cross\DS09__fresian cross_12.jpg,,False
fresian-cross,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\fresian-cross\DS09__fresian cross_120.png,,False
fresian-cross,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\fresian-cross\DS09__fresian cross_121.jpg,,False
fresian-cross,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\fresian-cross\DS09__fresian cross_122.jpg,,False
fresian-cross,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\fresian-cross\DS09__fresian cross_124.jpg,,False
fresian-cross,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\fresian-cross\DS09__fresian cross_125.jpg,,False
fresian-cross,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\fresian-cross\DS09__fresian cross_126.jpg,,False
fresian-cross,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\fresian-cross\DS09__fresian cross_127.jpg,,False
fresian-cross,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\fresian-cross\DS09__fresian cross_128.jpg,,False
fresian-cross,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\fresian-cross\DS09__fresian cross_129.jpg,,False
fresian-cross,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\fresian-cross\DS09__fresian cross_13.jpg,,False
fresian-cross,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\fresian-cross\DS09__fresian cross_130.jpg,,False
fresian-cross,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\fresian-cross\DS09__fresian cross_131.jpg,,False
fresian-cross,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\fresian-cross\DS09__fresian cross_132.png,,False
fresian-cross,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\fresian-cross\DS09__fresian cross_133.jpg,,False
fresian-cross,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\fresian-cross\DS09__fresian cross_134.jpg,,False
fresian-cross,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\fresian-cross\DS09__fresian cross_135.jpg,,False
fresian-cross,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\fresian-cross\DS09__fresian cross_136.jpg,,False
fresian-cross,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\fresian-cross\DS09__fresian cross_137.jpg,,False
fresian-cross,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\fresian-cross\DS09__fresian cross_138.jpg,,False
fresian-cross,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\fresian-cross\DS09__fresian cross_139.jpg,,False
fresian-cross,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\fresian-cross\DS09__fresian cross_14.jpg,,False
fresian-cross,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\fresian-cross\DS09__fresian cross_140.jpg,,False
fresian-cross,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\fresian-cross\DS09__fresian cross_141.jpg,,False
fresian-cross,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\fresian-cross\DS09__fresian cross_142.jpg,,False
fresian-cross,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\fresian-cross\DS09__fresian cross_143.jpg,,False
fresian-cross,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\fresian-cross\DS09__fresian cross_144.png,,False
fresian-cross,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\fresian-cross\DS09__fresian cross_145.jpg,,False
fresian-cross,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\fresian-cross\DS09__fresian cross_146.jpg,,False
fresian-cross,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\fresian-cross\DS09__fresian cross_147.jpg,,False
fresian-cross,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\fresian-cross\DS09__fresian cross_148.jpg,,False
fresian-cross,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\fresian-cross\DS09__fresian cross_149.jpg,,False
fresian-cross,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\fresian-cross\DS09__fresian cross_15.jpg,,False
fresian-cross,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\fresian-cross\DS09__fresian cross_150.jpg,,False
fresian-cross,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\fresian-cross\DS09__fresian cross_151.jpg,,False
fresian-cross,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\fresian-cross\DS09__fresian cross_153.jpg,,False
fresian-cross,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\fresian-cross\DS09__fresian cross_155.jpg,,False
fresian-cross,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\fresian-cross\DS09__fresian cross_156.png,,False
fresian-cross,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\fresian-cross\DS09__fresian cross_157.jpg,,False
fresian-cross,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\fresian-cross\DS09__fresian cross_158.jpg,,False
fresian-cross,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\fresian-cross\DS09__fresian cross_159.jpg,,False
fresian-cross,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\fresian-cross\DS09__fresian cross_16.jpg,,False
fresian-cross,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\fresian-cross\DS09__fresian cross_160.jpg,,False
fresian-cross,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\fresian-cross\DS09__fresian cross_161.jpg,,False
fresian-cross,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\fresian-cross\DS09__fresian cross_162.jpg,,False
fresian-cross,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\fresian-cross\DS09__fresian cross_163.jpg,,False
fresian-cross,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\fresian-cross\DS09__fresian cross_164.jpg,,False
fresian-cross,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\fresian-cross\DS09__fresian cross_165.jpg,,False
fresian-cross,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\fresian-cross\DS09__fresian cross_166.jpg,,False
fresian-cross,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\fresian-cross\DS09__fresian cross_167.jpg,,False
fresian-cross,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\fresian-cross\DS09__fresian cross_168.png,,False
fresian-cross,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\fresian-cross\DS09__fresian cross_169.jpg,,False
fresian-cross,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\fresian-cross\DS09__fresian cross_17.jpg,,False
fresian-cross,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\fresian-cross\DS09__fresian cross_170.jpg,,False
fresian-cross,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\fresian-cross\DS09__fresian cross_171.jpg,,False
fresian-cross,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\fresian-cross\DS09__fresian cross_172.jpg,,False
fresian-cross,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\fresian-cross\DS09__fresian cross_173.jpg,,False
fresian-cross,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\fresian-cross\DS09__fresian cross_174.jpg,,False
fresian-cross,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\fresian-cross\DS09__fresian cross_175.jpg,,False
fresian-cross,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\fresian-cross\DS09__fresian cross_19.jpg,,False
fresian-cross,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\fresian-cross\DS09__fresian cross_2.jpg,,False
fresian-cross,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\fresian-cross\DS09__fresian cross_20.jpg,,False
fresian-cross,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\fresian-cross\DS09__fresian cross_21.jpg,,False
fresian-cross,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\fresian-cross\DS09__fresian cross_22.jpg,,False
fresian-cross,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\fresian-cross\DS09__fresian cross_23.jpg,,False
fresian-cross,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\fresian-cross\DS09__fresian cross_24.jpg,,False
fresian-cross,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\fresian-cross\DS09__fresian cross_25.jpg,,False
fresian-cross,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\fresian-cross\DS09__fresian cross_26.jpg,,False
fresian-cross,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\fresian-cross\DS09__fresian cross_27.jpg,,False
fresian-cross,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\fresian-cross\DS09__fresian cross_28.jpg,,False
fresian-cross,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\fresian-cross\DS09__fresian cross_29.jpg,,False
fresian-cross,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\fresian-cross\DS09__fresian cross_3.jpg,,False
fresian-cross,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\fresian-cross\DS09__fresian cross_30.png,,False
fresian-cross,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\fresian-cross\DS09__fresian cross_31.jpg,,False
fresian-cross,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\fresian-cross\DS09__fresian cross_32.jpg,,False
fresian-cross,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\fresian-cross\DS09__fresian cross_33.jpg,,False
fresian-cross,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\fresian-cross\DS09__fresian cross_34.jpg,,False
fresian-cross,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\fresian-cross\DS09__fresian cross_35.jpg,,False
fresian-cross,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\fresian-cross\DS09__fresian cross_36.jpg,,False
fresian-cross,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\fresian-cross\DS09__fresian cross_37.jpg,,False
fresian-cross,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\fresian-cross\DS09__fresian cross_38.jpg,,False
fresian-cross,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\fresian-cross\DS09__fresian cross_39.jpg,,False
fresian-cross,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\fresian-cross\DS09__fresian cross_4.png,,False
fresian-cross,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\fresian-cross\DS09__fresian cross_40.jpg,,False
fresian-cross,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\fresian-cross\DS09__fresian cross_41.jpg,,False
fresian-cross,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\fresian-cross\DS09__fresian cross_43.jpg,,False
fresian-cross,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\fresian-cross\DS09__fresian cross_44.jpg,,False
fresian-cross,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\fresian-cross\DS09__fresian cross_45.jpg,,False
fresian-cross,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\fresian-cross\DS09__fresian cross_46.jpg,,False
fresian-cross,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\fresian-cross\DS09__fresian cross_47.jpg,,False
fresian-cross,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\fresian-cross\DS09__fresian cross_48.jpg,,False
fresian-cross,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\fresian-cross\DS09__fresian cross_49.jpg,,False
fresian-cross,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\fresian-cross\DS09__fresian cross_5.jpg,,False
fresian-cross,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\fresian-cross\DS09__fresian cross_50.jpg,,False
fresian-cross,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\fresian-cross\DS09__fresian cross_51.jpg,,False
fresian-cross,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\fresian-cross\DS09__fresian cross_52.jpg,,False
fresian-cross,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\fresian-cross\DS09__fresian cross_53.jpg,,False
fresian-cross,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\fresian-cross\DS09__fresian cross_55.jpg,,False
fresian-cross,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\fresian-cross\DS09__fresian cross_56.jpg,,False
fresian-cross,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\fresian-cross\DS09__fresian cross_57.jpg,,False
fresian-cross,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\fresian-cross\DS09__fresian cross_58.jpg,,False
fresian-cross,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\fresian-cross\DS09__fresian cross_59.jpg,,False
fresian-cross,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\fresian-cross\DS09__fresian cross_60.jpg,,False
fresian-cross,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\fresian-cross\DS09__fresian cross_61.jpg,,False
fresian-cross,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\fresian-cross\DS09__fresian cross_62.jpg,,False
fresian-cross,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\fresian-cross\DS09__fresian cross_63.jpg,,False
fresian-cross,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\fresian-cross\DS09__fresian cross_64.jpg,,False
fresian-cross,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\fresian-cross\DS09__fresian cross_65.jpg,,False
fresian-cross,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\fresian-cross\DS09__fresian cross_66.png,,False
fresian-cross,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\fresian-cross\DS09__fresian cross_67.jpg,,False
fresian-cross,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\fresian-cross\DS09__fresian cross_68.jpg,,False
fresian-cross,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\fresian-cross\DS09__fresian cross_69.jpg,,False
fresian-cross,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\fresian-cross\DS09__fresian cross_7.jpg,,False
fresian-cross,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\fresian-cross\DS09__fresian cross_70.jpg,,False
fresian-cross,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\fresian-cross\DS09__fresian cross_71.jpg,,False
fresian-cross,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\fresian-cross\DS09__fresian cross_72.jpg,,False
fresian-cross,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\fresian-cross\DS09__fresian cross_73.jpg,,False
fresian-cross,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\fresian-cross\DS09__fresian cross_74.jpg,,False
fresian-cross,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\fresian-cross\DS09__fresian cross_75.jpg,,False
fresian-cross,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\fresian-cross\DS09__fresian cross_76.jpg,,False
fresian-cross,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\fresian-cross\DS09__fresian cross_77.jpg,,False
fresian-cross,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\fresian-cross\DS09__fresian cross_78.png,,False
fresian-cross,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\fresian-cross\DS09__fresian cross_79.jpg,,False
fresian-cross,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\fresian-cross\DS09__fresian cross_8.jpg,,False
fresian-cross,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\fresian-cross\DS09__fresian cross_80.png,,False
fresian-cross,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\fresian-cross\DS09__fresian cross_81.jpg,,False
fresian-cross,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\fresian-cross\DS09__fresian cross_82.jpg,,False
fresian-cross,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\fresian-cross\DS09__fresian cross_83.jpg,,False
fresian-cross,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\fresian-cross\DS09__fresian cross_84.png,,False
fresian-cross,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\fresian-cross\DS09__fresian cross_85.jpg,,False
fresian-cross,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\fresian-cross\DS09__fresian cross_86.jpg,,False
fresian-cross,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\fresian-cross\DS09__fresian cross_87.jpg,,False
fresian-cross,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\fresian-cross\DS09__fresian cross_88.jpg,,False
fresian-cross,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\fresian-cross\DS09__fresian cross_89.jpg,,False
fresian-cross,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\fresian-cross\DS09__fresian cross_9.jpg,,False
fresian-cross,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\fresian-cross\DS09__fresian cross_90.jpg,,False
fresian-cross,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\fresian-cross\DS09__fresian cross_91.jpg,,False
fresian-cross,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\fresian-cross\DS09__fresian cross_92.jpg,,False
fresian-cross,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\fresian-cross\DS09__fresian cross_93.jpg,,False
fresian-cross,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\fresian-cross\DS09__fresian cross_94.jpg,,False
fresian-cross,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\fresian-cross\DS09__fresian cross_96.PNG,,False
fresian-cross,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\fresian-cross\DS09__fresian cross_97.jpg,,False
fresian-cross,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\fresian-cross\DS09__fresian cross_98.jpg,,False
fresian-cross,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\fresian-cross\DS09__fresian cross_99.jpg,,False
gangatiri,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\gangatiri\DS02__37_Nagori_Cattle_Royalty-Free_Images_.jpg,,False
gangatiri,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\gangatiri\DS02__39_Nagori_Cow_Royalty-Free_Images_.jpg,,False
gangatiri,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\gangatiri\DS02__60_Hariana_Royalty-Free_Images_Stock_.jpg,,False
gangatiri,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\gangatiri\DS02___ (2).jpg,,False
gangatiri,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\gangatiri\DS02___ (4).jpg,,False
gangatiri,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\gangatiri\DS02___ (5).jpg,,False
gangatiri,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\gangatiri\DS02___ (6).jpg,,False
gangatiri,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\gangatiri\DS02___.jpg,,False
gangatiri,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\gangatiri\DS02__A_Gangatiri_Bull_Free_Stock_Photo.jpg,,False
gangatiri,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\gangatiri\DS02__BL_Agro_to_invest_3000_crore_in_UP_.jpg,,False
gangatiri,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\gangatiri\DS02__Breeds_of_cattle_buffalo_Agriculture.jpg,,False
gangatiri,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\gangatiri\DS02__BREEDS_OF_DAIRY_CATTLE_IN_INDIA.jpg,,False
gangatiri,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\gangatiri\DS02__buitta_cows_Old_Dhaka_dwellers_.jpg,,False
gangatiri,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\gangatiri\DS02__Cow_Breeds_10_.jpg,,False
gangatiri,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\gangatiri\DS02__Cow_breeds_of_India.jpg,,False
gangatiri,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\gangatiri\DS02__Deoni_Dairy_Knowledge_Portal.jpg,,False
gangatiri,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\gangatiri\DS02__Desi_Cow_Breeds_Gangatiri_Cow_Farm_.jpg,,False
gangatiri,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\gangatiri\DS02__ENTRY_BIGGEST_GANGATIRI_COW_OF_RD_DAIRY_.jpg,,False
gangatiri,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\gangatiri\DS02__Gangatiri_cattle_-_Alchetron_The_Free_.jpg,,False
gangatiri,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\gangatiri\DS02__Gangatiri_Cow_Breed_of_India_.jpg,,False
gangatiri,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\gangatiri\DS02__Gangatiri_cow_Gangatiri_cow_Drawing_.jpg,,False
gangatiri,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\gangatiri\DS02__Gangatiri_cows_produce_more_milk_making_.jpg,,False
gangatiri,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\gangatiri\DS02__Gaolao_Dairy_Knowledge_Portal.jpg,,False
gangatiri,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\gangatiri\DS02__Hariana_cattle_-_Native_Breedorg.jpg,,False
gangatiri,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\gangatiri\DS02__image_155x325_64.jpg,,False
gangatiri,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\gangatiri\DS02__image_168x300_60.jpg,,False
gangatiri,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\gangatiri\DS02__image_168x300_63.jpg,,False
gangatiri,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\gangatiri\DS02__image_183x276_59.jpg,,False
gangatiri,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\gangatiri\DS02__image_187x269_51.jpg,,False
gangatiri,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\gangatiri\DS02__image_190x266_54.jpg,,False
gangatiri,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\gangatiri\DS02__image_194x259_52.jpg,,False
gangatiri,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\gangatiri\DS02__image_194x259_53.jpg,,False
gangatiri,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\gangatiri\DS02__image_194x259_55.jpg,,False
gangatiri,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\gangatiri\DS02__image_194x260_50.jpg,,False
gangatiri,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\gangatiri\DS02__image_200x150_60.jpg,,False
gangatiri,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\gangatiri\DS02__image_200x150_61.jpg,,False
gangatiri,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\gangatiri\DS02__image_201x251_54.jpg,,False
gangatiri,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\gangatiri\DS02__image_203x248_57.jpg,,False
gangatiri,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\gangatiri\DS02__image_205x246_56.jpg,,False
gangatiri,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\gangatiri\DS02__image_217x232_41.jpg,,False
gangatiri,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\gangatiri\DS02__image_217x232_42.jpg,,False
gangatiri,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\gangatiri\DS02__image_217x232_43.jpg,,False
gangatiri,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\gangatiri\DS02__image_224x225_36.jpg,,False
gangatiri,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\gangatiri\DS02__image_224x225_37.jpg,,False
gangatiri,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\gangatiri\DS02__image_225x224_35.jpg,,False
gangatiri,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\gangatiri\DS02__image_225x225_28.jpg,,False
gangatiri,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\gangatiri\DS02__image_225x225_29.jpg,,False
gangatiri,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\gangatiri\DS02__image_225x225_30.jpg,,False
gangatiri,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\gangatiri\DS02__image_225x225_31.jpg,,False
gangatiri,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\gangatiri\DS02__image_225x225_32.jpg,,False
gangatiri,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\gangatiri\DS02__image_225x225_33.jpg,,False
gangatiri,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\gangatiri\DS02__image_225x225_34.jpg,,False
gangatiri,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\gangatiri\DS02__image_225x225_39.jpg,,False
gangatiri,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\gangatiri\DS02__image_225x225_40.jpg,,False
gangatiri,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\gangatiri\DS02__image_227x222_38.jpg,,False
gangatiri,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\gangatiri\DS02__image_234x133_65.jpg,,False
gangatiri,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\gangatiri\DS02__image_238x211_49.jpg,,False
gangatiri,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\gangatiri\DS02__image_241x209_45.jpg,,False
gangatiri,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\gangatiri\DS02__image_241x209_46.jpg,,False
gangatiri,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\gangatiri\DS02__image_243x207_47.jpg,,False
gangatiri,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\gangatiri\DS02__image_243x207_56.jpg,,False
gangatiri,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\gangatiri\DS02__image_246x205_44.jpg,,False
gangatiri,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\gangatiri\DS02__image_249x202_48.jpg,,False
gangatiri,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\gangatiri\DS02__image_249x202_57.jpg,,False
gangatiri,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\gangatiri\DS02__image_250x202_15.jpg,,False
gangatiri,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\gangatiri\DS02__image_257x196_22.jpg,,False
gangatiri,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\gangatiri\DS02__image_259x194_16.jpg,,False
gangatiri,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\gangatiri\DS02__image_259x194_17.jpg,,False
gangatiri,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\gangatiri\DS02__image_259x194_18.jpg,,False
gangatiri,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\gangatiri\DS02__image_259x194_19.jpg,,False
gangatiri,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\gangatiri\DS02__image_259x194_20.jpg,,False
gangatiri,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\gangatiri\DS02__image_259x194_21.jpg,,False
gangatiri,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\gangatiri\DS02__image_259x194_22.jpg,,False
gangatiri,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\gangatiri\DS02__image_259x194_23.jpg,,False
gangatiri,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\gangatiri\DS02__image_259x194_24 (2).jpg,,False
gangatiri,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\gangatiri\DS02__image_259x194_24.jpg,,False
gangatiri,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\gangatiri\DS02__image_259x194_25 (2).jpg,,False
gangatiri,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\gangatiri\DS02__image_259x194_25.jpg,,False
gangatiri,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\gangatiri\DS02__image_259x194_26 (2).jpg,,False
gangatiri,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\gangatiri\DS02__image_259x194_26.jpg,,False
