breed,dataset_code,dataset_full_name,original_filename,master_filename,master_path
nimari,DS02,A-Comprehensive-Visual-Dataset-of-50-Government-Recognized-Indian-Cattle-Breeds,00000106.jpg,DS02__00000106.jpg,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\nimari\DS02__00000106.jpg
nimari,DS02,A-Comprehensive-Visual-Dataset-of-50-Government-Recognized-Indian-Cattle-Breeds,00000117.jpg,DS02__00000117.jpg,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\nimari\DS02__00000117.jpg
nimari,DS02,A-Comprehensive-Visual-Dataset-of-50-Government-Recognized-Indian-Cattle-Breeds,00000123.jpeg,DS02__00000123.jpeg,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\nimari\DS02__00000123.jpeg
nimari,DS02,A-Comprehensive-Visual-Dataset-of-50-Government-Recognized-Indian-Cattle-Breeds,00000131.jpg,DS02__00000131.jpg,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\nimari\DS02__00000131.jpg
nimari,DS02,A-Comprehensive-Visual-Dataset-of-50-Government-Recognized-Indian-Cattle-Breeds,00000161.jpg,DS02__00000161.jpg,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\nimari\DS02__00000161.jpg
nimari,DS02,A-Comprehensive-Visual-Dataset-of-50-Government-Recognized-Indian-Cattle-Breeds,00000164.jpg,DS02__00000164.jpg,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\nimari\DS02__00000164.jpg
nimari,DS02,A-Comprehensive-Visual-Dataset-of-50-Government-Recognized-Indian-Cattle-Breeds,00000247.jpg,DS02__00000247.jpg,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\nimari\DS02__00000247.jpg
nimari,DS02,A-Comprehensive-Visual-Dataset-of-50-Government-Recognized-Indian-Cattle-Breeds,00000256.jpg,DS02__00000256.jpg,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\nimari\DS02__00000256.jpg
nimari,DS02,A-Comprehensive-Visual-Dataset-of-50-Government-Recognized-Indian-Cattle-Breeds,00000273.jpg,DS02__00000273.jpg,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\nimari\DS02__00000273.jpg
nimari,DS02,A-Comprehensive-Visual-Dataset-of-50-Government-Recognized-Indian-Cattle-Breeds,00000326.jpg,DS02__00000326.jpg,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\nimari\DS02__00000326.jpg
nimari,DS02,A-Comprehensive-Visual-Dataset-of-50-Government-Recognized-Indian-Cattle-Breeds,00000361.jpg,DS02__00000361.jpg,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\nimari\DS02__00000361.jpg
nimari,DS02,A-Comprehensive-Visual-Dataset-of-50-Government-Recognized-Indian-Cattle-Breeds,00000369.jpg,DS02__00000369.jpg,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\nimari\DS02__00000369.jpg
nimari,DS02,A-Comprehensive-Visual-Dataset-of-50-Government-Recognized-Indian-Cattle-Breeds,00000374.JPG,DS02__00000374.JPG,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\nimari\DS02__00000374.JPG
nimari,DS02,A-Comprehensive-Visual-Dataset-of-50-Government-Recognized-Indian-Cattle-Breeds,00000375.jpg,DS02__00000375.jpg,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\nimari\DS02__00000375.jpg
nimari,DS02,A-Comprehensive-Visual-Dataset-of-50-Government-Recognized-Indian-Cattle-Breeds,00000377.jpg,DS02__00000377.jpg,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\nimari\DS02__00000377.jpg
nimari,DS02,A-Comprehensive-Visual-Dataset-of-50-Government-Recognized-Indian-Cattle-Breeds,00000378.jpg,DS02__00000378.jpg,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\nimari\DS02__00000378.jpg
nimari,DS02,A-Comprehensive-Visual-Dataset-of-50-Government-Recognized-Indian-Cattle-Breeds,00000379.jpg,DS02__00000379.jpg,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\nimari\DS02__00000379.jpg
nimari,DS02,A-Comprehensive-Visual-Dataset-of-50-Government-Recognized-Indian-Cattle-Breeds,00000380.jpg,DS02__00000380.jpg,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\nimari\DS02__00000380.jpg
nimari,DS02,A-Comprehensive-Visual-Dataset-of-50-Government-Recognized-Indian-Cattle-Breeds,00000381.JPG,DS02__00000381.JPG,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\nimari\DS02__00000381.JPG
nimari,DS02,A-Comprehensive-Visual-Dataset-of-50-Government-Recognized-Indian-Cattle-Breeds,00000382.jpg,DS02__00000382.jpg,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\nimari\DS02__00000382.jpg
nimari,DS02,A-Comprehensive-Visual-Dataset-of-50-Government-Recognized-Indian-Cattle-Breeds,00000383.jpg,DS02__00000383.jpg,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\nimari\DS02__00000383.jpg
nimari,DS02,A-Comprehensive-Visual-Dataset-of-50-Government-Recognized-Indian-Cattle-Breeds,00000384.jpg,DS02__00000384.jpg,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\nimari\DS02__00000384.jpg
nimari,DS02,A-Comprehensive-Visual-Dataset-of-50-Government-Recognized-Indian-Cattle-Breeds,00000385.jpg,DS02__00000385.jpg,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\nimari\DS02__00000385.jpg
nimari,DS02,A-Comprehensive-Visual-Dataset-of-50-Government-Recognized-Indian-Cattle-Breeds,00000386.jpg,DS02__00000386.jpg,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\nimari\DS02__00000386.jpg
nimari,DS02,A-Comprehensive-Visual-Dataset-of-50-Government-Recognized-Indian-Cattle-Breeds,00000387.jpg,DS02__00000387.jpg,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\nimari\DS02__00000387.jpg
nimari,DS02,A-Comprehensive-Visual-Dataset-of-50-Government-Recognized-Indian-Cattle-Breeds,00000388.JPG,DS02__00000388.JPG,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\nimari\DS02__00000388.JPG
nimari,DS02,A-Comprehensive-Visual-Dataset-of-50-Government-Recognized-Indian-Cattle-Breeds,00000389.jpg,DS02__00000389.jpg,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\nimari\DS02__00000389.jpg
nimari,DS02,A-Comprehensive-Visual-Dataset-of-50-Government-Recognized-Indian-Cattle-Breeds,00000390.jpg,DS02__00000390.jpg,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\nimari\DS02__00000390.jpg
nimari,DS02,A-Comprehensive-Visual-Dataset-of-50-Government-Recognized-Indian-Cattle-Breeds,00000392.JPG,DS02__00000392.JPG,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\nimari\DS02__00000392.JPG
nimari,DS02,A-Comprehensive-Visual-Dataset-of-50-Government-Recognized-Indian-Cattle-Breeds,00000393.jpg,DS02__00000393.jpg,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\nimari\DS02__00000393.jpg
nimari,DS02,A-Comprehensive-Visual-Dataset-of-50-Government-Recognized-Indian-Cattle-Breeds,00000394.jpg,DS02__00000394.jpg,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\nimari\DS02__00000394.jpg
nimari,DS02,A-Comprehensive-Visual-Dataset-of-50-Government-Recognized-Indian-Cattle-Breeds,00000395.jpg,DS02__00000395.jpg,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\nimari\DS02__00000395.jpg
nimari,DS02,A-Comprehensive-Visual-Dataset-of-50-Government-Recognized-Indian-Cattle-Breeds,00000396.jpg,DS02__00000396.jpg,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\nimari\DS02__00000396.jpg
nimari,DS02,A-Comprehensive-Visual-Dataset-of-50-Government-Recognized-Indian-Cattle-Breeds,00000397.JPG,DS02__00000397.JPG,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\nimari\DS02__00000397.JPG
nimari,DS02,A-Comprehensive-Visual-Dataset-of-50-Government-Recognized-Indian-Cattle-Breeds,00000398.png,DS02__00000398.png,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\nimari\DS02__00000398.png
nimari,DS02,A-Comprehensive-Visual-Dataset-of-50-Government-Recognized-Indian-Cattle-Breeds,image_168x299_48.jpg,DS02__image_168x299_48.jpg,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\nimari\DS02__image_168x299_48.jpg
nimari,DS02,A-Comprehensive-Visual-Dataset-of-50-Government-Recognized-Indian-Cattle-Breeds,image_168x299_49.jpg,DS02__image_168x299_49.jpg,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\nimari\DS02__image_168x299_49.jpg
nimari,DS02,A-Comprehensive-Visual-Dataset-of-50-Government-Recognized-Indian-Cattle-Breeds,Screenshot (1019).png,DS02__Screenshot (1019).png,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\nimari\DS02__Screenshot (1019).png
nimari,DS02,A-Comprehensive-Visual-Dataset-of-50-Government-Recognized-Indian-Cattle-Breeds,Screenshot (1020).png,DS02__Screenshot (1020).png,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\nimari\DS02__Screenshot (1020).png
nimari,DS02,A-Comprehensive-Visual-Dataset-of-50-Government-Recognized-Indian-Cattle-Breeds,Screenshot (1021).png,DS02__Screenshot (1021).png,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\nimari\DS02__Screenshot (1021).png
nimari,DS02,A-Comprehensive-Visual-Dataset-of-50-Government-Recognized-Indian-Cattle-Breeds,Screenshot (1022).png,DS02__Screenshot (1022).png,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\nimari\DS02__Screenshot (1022).png
nimari,DS02,A-Comprehensive-Visual-Dataset-of-50-Government-Recognized-Indian-Cattle-Breeds,Screenshot (1023).png,DS02__Screenshot (1023).png,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\nimari\DS02__Screenshot (1023).png
nimari,DS02,A-Comprehensive-Visual-Dataset-of-50-Government-Recognized-Indian-Cattle-Breeds,Screenshot (1024).png,DS02__Screenshot (1024).png,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\nimari\DS02__Screenshot (1024).png
nimari,DS02,A-Comprehensive-Visual-Dataset-of-50-Government-Recognized-Indian-Cattle-Breeds,Screenshot (1025).png,DS02__Screenshot (1025).png,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\nimari\DS02__Screenshot (1025).png
nimari,DS02,A-Comprehensive-Visual-Dataset-of-50-Government-Recognized-Indian-Cattle-Breeds,Screenshot (1026).png,DS02__Screenshot (1026).png,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\nimari\DS02__Screenshot (1026).png
nimari,DS02,A-Comprehensive-Visual-Dataset-of-50-Government-Recognized-Indian-Cattle-Breeds,Screenshot (1027).png,DS02__Screenshot (1027).png,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\nimari\DS02__Screenshot (1027).png
nimari,DS02,A-Comprehensive-Visual-Dataset-of-50-Government-Recognized-Indian-Cattle-Breeds,Screenshot (1028).png,DS02__Screenshot (1028).png,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\nimari\DS02__Screenshot (1028).png
nimari,DS02,A-Comprehensive-Visual-Dataset-of-50-Government-Recognized-Indian-Cattle-Breeds,Screenshot (1029).png,DS02__Screenshot (1029).png,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\nimari\DS02__Screenshot (1029).png
nimari,DS02,A-Comprehensive-Visual-Dataset-of-50-Government-Recognized-Indian-Cattle-Breeds,Screenshot (1030).png,DS02__Screenshot (1030).png,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\nimari\DS02__Screenshot (1030).png
nimari,DS02,A-Comprehensive-Visual-Dataset-of-50-Government-Recognized-Indian-Cattle-Breeds,Screenshot (1031).png,DS02__Screenshot (1031).png,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\nimari\DS02__Screenshot (1031).png
nimari,DS02,A-Comprehensive-Visual-Dataset-of-50-Government-Recognized-Indian-Cattle-Breeds,Screenshot (1032).png,DS02__Screenshot (1032).png,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\nimari\DS02__Screenshot (1032).png
nimari,DS02,A-Comprehensive-Visual-Dataset-of-50-Government-Recognized-Indian-Cattle-Breeds,Screenshot (1033).png,DS02__Screenshot (1033).png,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\nimari\DS02__Screenshot (1033).png
nimari,DS02,A-Comprehensive-Visual-Dataset-of-50-Government-Recognized-Indian-Cattle-Breeds,Screenshot (1034).png,DS02__Screenshot (1034).png,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\nimari\DS02__Screenshot (1034).png
nimari,DS02,A-Comprehensive-Visual-Dataset-of-50-Government-Recognized-Indian-Cattle-Breeds,Screenshot (1035).png,DS02__Screenshot (1035).png,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\nimari\DS02__Screenshot (1035).png
nimari,DS02,A-Comprehensive-Visual-Dataset-of-50-Government-Recognized-Indian-Cattle-Breeds,Screenshot (1036).png,DS02__Screenshot (1036).png,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\nimari\DS02__Screenshot (1036).png
nimari,DS02,A-Comprehensive-Visual-Dataset-of-50-Government-Recognized-Indian-Cattle-Breeds,Screenshot (1037).png,DS02__Screenshot (1037).png,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\nimari\DS02__Screenshot (1037).png
nimari,DS02,A-Comprehensive-Visual-Dataset-of-50-Government-Recognized-Indian-Cattle-Breeds,Screenshot (1038).png,DS02__Screenshot (1038).png,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\nimari\DS02__Screenshot (1038).png
nimari,DS02,A-Comprehensive-Visual-Dataset-of-50-Government-Recognized-Indian-Cattle-Breeds,Screenshot (1039).png,DS02__Screenshot (1039).png,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\nimari\DS02__Screenshot (1039).png
nimari,DS02,A-Comprehensive-Visual-Dataset-of-50-Government-Recognized-Indian-Cattle-Breeds,Screenshot (1040).png,DS02__Screenshot (1040).png,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\nimari\DS02__Screenshot (1040).png
nimari,DS02,A-Comprehensive-Visual-Dataset-of-50-Government-Recognized-Indian-Cattle-Breeds,Screenshot (1041).png,DS02__Screenshot (1041).png,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\nimari\DS02__Screenshot (1041).png
nimari,DS02,A-Comprehensive-Visual-Dataset-of-50-Government-Recognized-Indian-Cattle-Breeds,Screenshot (1042).png,DS02__Screenshot (1042).png,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\nimari\DS02__Screenshot (1042).png
nimari,DS02,A-Comprehensive-Visual-Dataset-of-50-Government-Recognized-Indian-Cattle-Breeds,Screenshot (1043).png,DS02__Screenshot (1043).png,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\nimari\DS02__Screenshot (1043).png
nimari,DS02,A-Comprehensive-Visual-Dataset-of-50-Government-Recognized-Indian-Cattle-Breeds,Screenshot (1044).png,DS02__Screenshot (1044).png,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\nimari\DS02__Screenshot (1044).png
nimari,DS02,A-Comprehensive-Visual-Dataset-of-50-Government-Recognized-Indian-Cattle-Breeds,Screenshot (1045).png,DS02__Screenshot (1045).png,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\nimari\DS02__Screenshot (1045).png
nimari,DS02,A-Comprehensive-Visual-Dataset-of-50-Government-Recognized-Indian-Cattle-Breeds,Screenshot (1046).png,DS02__Screenshot (1046).png,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\nimari\DS02__Screenshot (1046).png
nimari,DS02,A-Comprehensive-Visual-Dataset-of-50-Government-Recognized-Indian-Cattle-Breeds,Screenshot (1047).png,DS02__Screenshot (1047).png,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\nimari\DS02__Screenshot (1047).png
nimari,DS02,A-Comprehensive-Visual-Dataset-of-50-Government-Recognized-Indian-Cattle-Breeds,Screenshot (1048).png,DS02__Screenshot (1048).png,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\nimari\DS02__Screenshot (1048).png
nimari,DS02,A-Comprehensive-Visual-Dataset-of-50-Government-Recognized-Indian-Cattle-Breeds,Screenshot (1049).png,DS02__Screenshot (1049).png,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\nimari\DS02__Screenshot (1049).png
nimari,DS02,A-Comprehensive-Visual-Dataset-of-50-Government-Recognized-Indian-Cattle-Breeds,Screenshot (1050).png,DS02__Screenshot (1050).png,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\nimari\DS02__Screenshot (1050).png
nimari,DS02,A-Comprehensive-Visual-Dataset-of-50-Government-Recognized-Indian-Cattle-Breeds,Screenshot (1051).png,DS02__Screenshot (1051).png,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\nimari\DS02__Screenshot (1051).png
ongole,DS02,A-Comprehensive-Visual-Dataset-of-50-Government-Recognized-Indian-Cattle-Breeds,Ongole_1.JPG,DS02__Ongole_1.JPG,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\ongole\DS02__Ongole_1.JPG
ongole,DS02,A-Comprehensive-Visual-Dataset-of-50-Government-Recognized-Indian-Cattle-Breeds,Ongole_10.jpg,DS02__Ongole_10.jpg,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\ongole\DS02__Ongole_10.jpg
ongole,DS02,A-Comprehensive-Visual-Dataset-of-50-Government-Recognized-Indian-Cattle-Breeds,Ongole_100.png,DS02__Ongole_100.png,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\ongole\DS02__Ongole_100.png
ongole,DS02,A-Comprehensive-Visual-Dataset-of-50-Government-Recognized-Indian-Cattle-Breeds,Ongole_101.jpg,DS02__Ongole_101.jpg,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\ongole\DS02__Ongole_101.jpg
ongole,DS02,A-Comprehensive-Visual-Dataset-of-50-Government-Recognized-Indian-Cattle-Breeds,Ongole_102.png,DS02__Ongole_102.png,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\ongole\DS02__Ongole_102.png
ongole,DS02,A-Comprehensive-Visual-Dataset-of-50-Government-Recognized-Indian-Cattle-Breeds,Ongole_103.png,DS02__Ongole_103.png,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\ongole\DS02__Ongole_103.png
ongole,DS02,A-Comprehensive-Visual-Dataset-of-50-Government-Recognized-Indian-Cattle-Breeds,Ongole_104.png,DS02__Ongole_104.png,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\ongole\DS02__Ongole_104.png
ongole,DS02,A-Comprehensive-Visual-Dataset-of-50-Government-Recognized-Indian-Cattle-Breeds,Ongole_105.jpg,DS02__Ongole_105.jpg,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\ongole\DS02__Ongole_105.jpg
ongole,DS02,A-Comprehensive-Visual-Dataset-of-50-Government-Recognized-Indian-Cattle-Breeds,Ongole_106.jpg,DS02__Ongole_106.jpg,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\ongole\DS02__Ongole_106.jpg
ongole,DS02,A-Comprehensive-Visual-Dataset-of-50-Government-Recognized-Indian-Cattle-Breeds,Ongole_107.png,DS02__Ongole_107.png,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\ongole\DS02__Ongole_107.png
ongole,DS02,A-Comprehensive-Visual-Dataset-of-50-Government-Recognized-Indian-Cattle-Breeds,Ongole_108.png,DS02__Ongole_108.png,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\ongole\DS02__Ongole_108.png
ongole,DS02,A-Comprehensive-Visual-Dataset-of-50-Government-Recognized-Indian-Cattle-Breeds,Ongole_109.png,DS02__Ongole_109.png,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\ongole\DS02__Ongole_109.png
ongole,DS02,A-Comprehensive-Visual-Dataset-of-50-Government-Recognized-Indian-Cattle-Breeds,Ongole_11.jpg,DS02__Ongole_11.jpg,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\ongole\DS02__Ongole_11.jpg
ongole,DS02,A-Comprehensive-Visual-Dataset-of-50-Government-Recognized-Indian-Cattle-Breeds,Ongole_110.jpg,DS02__Ongole_110.jpg,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\ongole\DS02__Ongole_110.jpg
ongole,DS02,A-Comprehensive-Visual-Dataset-of-50-Government-Recognized-Indian-Cattle-Breeds,Ongole_111.png,DS02__Ongole_111.png,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\ongole\DS02__Ongole_111.png
ongole,DS02,A-Comprehensive-Visual-Dataset-of-50-Government-Recognized-Indian-Cattle-Breeds,Ongole_112.png,DS02__Ongole_112.png,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\ongole\DS02__Ongole_112.png
ongole,DS02,A-Comprehensive-Visual-Dataset-of-50-Government-Recognized-Indian-Cattle-Breeds,Ongole_113.png,DS02__Ongole_113.png,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\ongole\DS02__Ongole_113.png
ongole,DS02,A-Comprehensive-Visual-Dataset-of-50-Government-Recognized-Indian-Cattle-Breeds,Ongole_114.png,DS02__Ongole_114.png,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\ongole\DS02__Ongole_114.png
ongole,DS02,A-Comprehensive-Visual-Dataset-of-50-Government-Recognized-Indian-Cattle-Breeds,Ongole_115.png,DS02__Ongole_115.png,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\ongole\DS02__Ongole_115.png
ongole,DS02,A-Comprehensive-Visual-Dataset-of-50-Government-Recognized-Indian-Cattle-Breeds,Ongole_116.png,DS02__Ongole_116.png,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\ongole\DS02__Ongole_116.png
ongole,DS02,A-Comprehensive-Visual-Dataset-of-50-Government-Recognized-Indian-Cattle-Breeds,Ongole_117.png,DS02__Ongole_117.png,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\ongole\DS02__Ongole_117.png
ongole,DS02,A-Comprehensive-Visual-Dataset-of-50-Government-Recognized-Indian-Cattle-Breeds,Ongole_118.png,DS02__Ongole_118.png,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\ongole\DS02__Ongole_118.png
ongole,DS02,A-Comprehensive-Visual-Dataset-of-50-Government-Recognized-Indian-Cattle-Breeds,Ongole_119.png,DS02__Ongole_119.png,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\ongole\DS02__Ongole_119.png
ongole,DS02,A-Comprehensive-Visual-Dataset-of-50-Government-Recognized-Indian-Cattle-Breeds,Ongole_12.jpg,DS02__Ongole_12.jpg,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\ongole\DS02__Ongole_12.jpg
ongole,DS02,A-Comprehensive-Visual-Dataset-of-50-Government-Recognized-Indian-Cattle-Breeds,Ongole_120.jpg,DS02__Ongole_120.jpg,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\ongole\DS02__Ongole_120.jpg
ongole,DS02,A-Comprehensive-Visual-Dataset-of-50-Government-Recognized-Indian-Cattle-Breeds,Ongole_121.png,DS02__Ongole_121.png,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\ongole\DS02__Ongole_121.png
ongole,DS02,A-Comprehensive-Visual-Dataset-of-50-Government-Recognized-Indian-Cattle-Breeds,Ongole_122.png,DS02__Ongole_122.png,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\ongole\DS02__Ongole_122.png
ongole,DS02,A-Comprehensive-Visual-Dataset-of-50-Government-Recognized-Indian-Cattle-Breeds,Ongole_123.jpg,DS02__Ongole_123.jpg,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\ongole\DS02__Ongole_123.jpg
ongole,DS02,A-Comprehensive-Visual-Dataset-of-50-Government-Recognized-Indian-Cattle-Breeds,Ongole_124.png,DS02__Ongole_124.png,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\ongole\DS02__Ongole_124.png
ongole,DS02,A-Comprehensive-Visual-Dataset-of-50-Government-Recognized-Indian-Cattle-Breeds,Ongole_125.jpg,DS02__Ongole_125.jpg,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\ongole\DS02__Ongole_125.jpg
ongole,DS02,A-Comprehensive-Visual-Dataset-of-50-Government-Recognized-Indian-Cattle-Breeds,Ongole_126.png,DS02__Ongole_126.png,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\ongole\DS02__Ongole_126.png
ongole,DS02,A-Comprehensive-Visual-Dataset-of-50-Government-Recognized-Indian-Cattle-Breeds,Ongole_127.png,DS02__Ongole_127.png,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\ongole\DS02__Ongole_127.png
ongole,DS02,A-Comprehensive-Visual-Dataset-of-50-Government-Recognized-Indian-Cattle-Breeds,Ongole_128.png,DS02__Ongole_128.png,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\ongole\DS02__Ongole_128.png
ongole,DS02,A-Comprehensive-Visual-Dataset-of-50-Government-Recognized-Indian-Cattle-Breeds,Ongole_129.jpg,DS02__Ongole_129.jpg,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\ongole\DS02__Ongole_129.jpg
ongole,DS02,A-Comprehensive-Visual-Dataset-of-50-Government-Recognized-Indian-Cattle-Breeds,Ongole_13.jpg,DS02__Ongole_13.jpg,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\ongole\DS02__Ongole_13.jpg
ongole,DS02,A-Comprehensive-Visual-Dataset-of-50-Government-Recognized-Indian-Cattle-Breeds,Ongole_130.jpg,DS02__Ongole_130.jpg,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\ongole\DS02__Ongole_130.jpg
ongole,DS02,A-Comprehensive-Visual-Dataset-of-50-Government-Recognized-Indian-Cattle-Breeds,Ongole_131.jpg,DS02__Ongole_131.jpg,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\ongole\DS02__Ongole_131.jpg
ongole,DS02,A-Comprehensive-Visual-Dataset-of-50-Government-Recognized-Indian-Cattle-Breeds,Ongole_132.jpg,DS02__Ongole_132.jpg,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\ongole\DS02__Ongole_132.jpg
ongole,DS02,A-Comprehensive-Visual-Dataset-of-50-Government-Recognized-Indian-Cattle-Breeds,Ongole_133.jpg,DS02__Ongole_133.jpg,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\ongole\DS02__Ongole_133.jpg
ongole,DS02,A-Comprehensive-Visual-Dataset-of-50-Government-Recognized-Indian-Cattle-Breeds,Ongole_134.jpg,DS02__Ongole_134.jpg,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\ongole\DS02__Ongole_134.jpg
ongole,DS02,A-Comprehensive-Visual-Dataset-of-50-Government-Recognized-Indian-Cattle-Breeds,Ongole_135.jpg,DS02__Ongole_135.jpg,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\ongole\DS02__Ongole_135.jpg
ongole,DS02,A-Comprehensive-Visual-Dataset-of-50-Government-Recognized-Indian-Cattle-Breeds,Ongole_136.png,DS02__Ongole_136.png,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\ongole\DS02__Ongole_136.png
ongole,DS02,A-Comprehensive-Visual-Dataset-of-50-Government-Recognized-Indian-Cattle-Breeds,Ongole_137.jpg,DS02__Ongole_137.jpg,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\ongole\DS02__Ongole_137.jpg
ongole,DS02,A-Comprehensive-Visual-Dataset-of-50-Government-Recognized-Indian-Cattle-Breeds,Ongole_138.jpg,DS02__Ongole_138.jpg,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\ongole\DS02__Ongole_138.jpg
